Image Name,Keywords
B0BP6VV49K,"[Category] {Bedding}, [Age Group] {Toddler}, [Purpose] {Sleeping}, [Material] {Cotton}, [Usage Context] {Home}"
B07BS3W6RD,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Wet Wipes}, [Usage Context] {Travel}."
B00DWJO2IW,"[Category] {Baby Monitors}, [Age Group] {Infant}, [Purpose] {Safety}, [Material] {Plastic}, [Usage Context] {Home}."
B07HD18QWX,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Diapers}, [Material] {Paper}, [Usage Context] {Home}"
B001SIMT5M,"[Category] {Sleepwear}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Cotton}, [Usage Context] {Home}"
B0BSCM9176,"[Category] {Bedding}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Cotton}, [Usage Context] {Home}"
B071VV47JF,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Drinking}, [Material] {Plastic}, [Usage Context] {Home}"
B00L8H3SLW,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Protection}, [Material] {Polyurethane}, [Usage Context] {Crib}"
B07MQKTVMP,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Swaddling}, [Material] {Bamboo}, [Usage Context] {Home}"
B01MYFD62D,"[Category] {Baby Feeding}, [Age Group] {Infant}, [Purpose] {Nutrition Guidance}, [Material] {Plastic}, [Usage Context] {Home}."
B01FFHWD8E,"[Category] {Strollers}, [Age Group] {Infant}, [Purpose] {Travel}, [Material] {Plastic}, [Usage Context] {Outdoor}."
B00D73A9KI,"[Category] {Sleeping}, [Age Group] {Infant}, [Purpose] {Swaddling}, [Material] {Cotton}, [Usage Context] {Home}"
B01LVXQ4Z3,"[Category] {Clothing}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Cotton}, [Usage Context] {Home}"
B001J1Z8VK,"[Category] {Strollers}, [Age Group] {Infant}, [Purpose] {Travel}, [Material] {Polyester}, [Usage Context] {Outdoor}."
B072F9ZH1V,"[Category] {Safety}, [Age Group] {Toddler}, [Purpose] {Prevent Falling}, [Material] {Mesh}, [Usage Context] {Home}"
B0BFDS7PM3,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Comfort}, [Material] {Cotton}, [Usage Context] {Home}"
B000UEDH24,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Plastic}, [Usage Context] {Home}"
B000OONJBO,"[Category] {Toys}, [Age Group] {Infant}, [Purpose] {Entertainment}, [Material] {Plastic}, [Usage Context] {Home}."
B00MYRXO4G,"[Category] {Flooring}, [Age Group] {Infant}, [Purpose] {Play Mat}, [Material] {Foam}, [Usage Context] {Home}"
B01EL9QRTS,"[Category] {Strollers}, [Age Group] {Infant}, [Purpose] {Travel}, [Material] {Plastic}, [Usage Context] {Outdoor}."
B072N9NTZV,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Comfort}, [Material] {Cotton}, [Usage Context] {Car Seat}."
B07BTTNPLJ,"[Category] {Sleepwear}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Cotton}, [Usage Context] {Home}"
B07ZRCXBSC,"[Category] {Home Safety}, [Age Group] {Infant}, [Purpose] {Door Handle Protection}, [Material] {Plastic}, [Usage Context] {Home}."
B00V0VRUGA,"[Category] {Toys}, [Age Group] {Toddler}, [Purpose] {Play}, [Material] {Cotton}, [Usage Context] {Home}"
B0056J9S8A,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Cotton}, [Usage Context] {Home}."
B01C35N0LU,"[Category] {Strollers}, [Age Group] {Infant}, [Purpose] {Travel}, [Material] {Polyester}, [Usage Context] {Outdoor}."
B004K3QDHC,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Foam}, [Usage Context] {Home}"
B00005BN2W,"[Category] {Baby Products}, [Age Group] {Toddler}, [Purpose] {Hydration}, [Material] {Plastic}, [Usage Context] {Outdoor Play}."
B01IAH6XLE,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Blanket}, [Material] {Cotton}, [Usage Context] {Home}"
B00C0BY4GS,"[Category] {Toys}, [Age Group] {Infant}, [Purpose] {Comfort}, [Material] {Cotton}, [Usage Context] {Playtime}."
B00E1WLDOU,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Plastic}, [Usage Context] {Home}"
B004YL33UK,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Paper}, [Usage Context] {Home}"
B09G2XSRK9,"[Category] {Home Decor}, [Age Group] {All}, [Purpose] {Decoration}, [Material] {Wallpaper}, [Usage Context] {Living Room}"
B01M32UC36,"[Category] {Clothing}, [Age Group] {Infant}, [Purpose] {Swaddling}, [Material] {Cotton}, [Usage Context] {Home}"
B00G1MEISG,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Silicone}, [Usage Context] {Home}"
B0061MQ6VS,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Comfort}, [Material] {Soft Fabric}, [Usage Context] {Bedtime}"
B086XJPRBV,"[Category] {Bedding}, [Age Group] {Toddler}, [Purpose] {Sleeping}, [Material] {Cotton}, [Usage Context] {Home}"
B000V3H5TU,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Safety}, [Material] {Plush Fabric}, [Usage Context] {Travel}."
B07DNP32QV,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Safety}, [Material] {Fabric}, [Usage Context] {Car}."
B00474BM66,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Cotton}, [Usage Context] {Home}."
B09V151VFB,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Plastic}, [Usage Context] {Home}"
B008NRYSYG,"[Category] {Sleepwear}, [Age Group] {Toddler}, [Purpose] {Sleeping}, [Material] {Cotton}, [Usage Context] {Travel}"
B0031M9CL2,"[Category] {Baby Monitors}, [Age Group] {Infant}, [Purpose] {Safety}, [Material] {Plastic}, [Usage Context] {Home}."
B0716XMNCG,"[Category] {Strollers}, [Age Group] {Infant}, [Purpose] {Replacement Parts}, [Material] {Plastic}, [Usage Context] {Outdoor Activity}"
B075B149T8,"[Category] {Baby Feeding}, [Age Group] {Infant}, [Purpose] {Mealtime}, [Material] {Stainless Steel}, [Usage Context] {Home}."
B074GFV6JL,"[Category] {Toys}, [Age Group] {Infant}, [Purpose] {Entertainment}, [Material] {Plastic}, [Usage Context] {Playtime}."
B07KTMM6K1,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Cotton}, [Usage Context] {Home}"
B073Z5D43X,"[Category] {Travel Accessories}, [Age Group] {Toddler}, [Purpose] {Entertainment}, [Material] {Fabric}, [Usage Context] {Car}."
B00B1M2U86,"[Category] {Sleepwear}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Fleece}, [Usage Context] {Home}"
B09BP2M1F1,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Storage}, [Material] {Plastic}, [Usage Context] {Home}"
B00BGCDTYA,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Swaddling}, [Material] {Cotton}, [Usage Context] {Home}"
B006MVETRQ,"[Category] {Play Mat}, [Age Group] {Toddler}, [Purpose] {Playground}, [Material] {Foam}, [Usage Context] {Home}."
B07TS6MFXP,"[Category] {Strollers}, [Age Group] {Infant}, [Purpose] {Travel}, [Material] {Polyester}, [Usage Context] {Outdoor}."
B07DT5Z6VC,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Wet Wipes}, [Usage Context] {Travel}"
B07DKFT314,"[Category] {Baby Bottles}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Plastic}, [Usage Context] {Home}"
B07DCVXZGJ,"[Category] {Strollers}, [Age Group] {Infant}, [Purpose] {Travel}, [Material] {Polyester}, [Usage Context] {Outdoor}."
B095BW5388,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Moisturizing}, [Material] {Plant-Based}, [Usage Context] {Skincare}."
B09Q9DTNZ3,"[Category] {Strollers}, [Age Group] {Infant}, [Purpose] {Travel}, [Material] {Polyester}, [Usage Context] {Outdoor}."
B000G62I1M,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Plastic}, [Usage Context] {Home}."
B08Z7M9L87,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Protection}, [Material] {Felt}, [Usage Context] {Car Seat}"
B01DAGKAIM,"[Category] {Pet Care}, [Age Group] {Adult}, [Purpose] {Safety}, [Material] {Metal}, [Usage Context] {Home}."
B0BB1CNT5P,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Storage}, [Material] {Polyester}, [Usage Context] {Travel}."
B004J35KEU,"[Category] {Baby Bags}, [Age Group] {Infant}, [Purpose] {Storage}, [Material] {Leather}, [Usage Context] {Travel}."
B011KJGRV0,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Plastic}, [Usage Context] {Home}"
B010G06QRO,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Diaper Care}, [Material] {Cotton}, [Usage Context] {Home}"
B01557W2LC,"[Category] {Toys}, [Age Group] {Toddler}, [Purpose] {Safety}, [Material] {Plush}, [Usage Context] {Outdoor}."
B010R3EKUU,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Cotton}, [Usage Context] {Home}"
B00YBADKXE,"[Category] {Sleepwear}, [Age Group] {Infant}, [Purpose] {Swaddling}, [Material] {Cotton}, [Usage Context] {Home}"
B00YR02ROQ,"[Category] {Strollers}, [Age Group] {Infant}, [Purpose] {Travel}, [Material] {Polyester}, [Usage Context] {Outdoor}."
B01CVQQ284,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Cotton}, [Usage Context] {Home}"
B00XUSPRJS,"[Category] {Baby Bottles}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Plastic}, [Usage Context] {Home}"
B09C33DV7J,"[Category] {Baby Gear}, [Age Group] {Infant}, [Purpose] {Comfort}, [Material] {Cotton}, [Usage Context] {Home}"
B00NF9H61E,"[Category] {Furniture}, [Age Group] {Infant}, [Purpose] {Storage}, [Material] {Wood}, [Usage Context] {Home}"
B077KFYK26,"[Category] {Baby Monitors}, [Age Group] {Infant}, [Purpose] {Security}, [Material] {Plastic}, [Usage Context] {Home}."
B00AIS7P1Q,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Absorbency}, [Material] {Bamboo}, [Usage Context] {Diapering}"
B004QQB6AW,"[Category] {Bedding}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Cotton}, [Usage Context] {Home}"
B09JW5CLTZ,"[Category] {Baby Bottles}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Plastic}, [Usage Context] {Home}"
B0BHBZJF1R,"[Category] {Furniture}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Wood}, [Usage Context] {Home}."
B008PPQ2KY,"[Category] {Toys}, [Age Group] {Infant}, [Purpose] {Entertainment}, [Material] {Plastic}, [Usage Context] {Playtime}."
B009V8SCEI,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Protection}, [Material] {Polyester}, [Usage Context] {Car Seat}"
B008N6WID0,"[Category] {Strollers}, [Age Group] {Infant}, [Purpose] {Warmth}, [Material] {Polyester}, [Usage Context] {Outdoor}."
B07H3TNFSV,"[Category] {Sleep Aids}, [Age Group] {Adult}, [Purpose] {Pain Relief}, [Material] {Cotton}, [Usage Context] {Maternity}"
B003SX0B8C,"[Category] {Clothing}, [Age Group] {Infant}, [Purpose] {Fashion}, [Material] {Cotton}, [Usage Context] {Home}."
B074V5CJH2,"[Category] {Bedding}, [Age Group] {Toddler}, [Purpose] {Decorative}, [Material] {Netting}, [Usage Context] {Playroom}"
B075T7QWSM,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Teething Relief}, [Material] {Plastic}, [Usage Context] {Home}"
B06XB4FZXV,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Storage}, [Material] {Fabric}, [Usage Context] {Travel}."
B01BATLN6O,"[Category] {Baby Monitors}, [Age Group] {Infant}, [Purpose] {Monitoring}, [Material] {Plastic}, [Usage Context] {Home}."
B00G6AJYPK,"[Category] {Baby Accessories}, [Age Group] {Infant}, [Purpose] {Safety}, [Material] {Metal}, [Usage Context] {Clothing}"
B00ESGBFCY,"[Category] {Baby Products}, [Age Group] {Toddler}, [Purpose] {Drinking}, [Material] {Plastic}, [Usage Context] {Outdoor}."
B07YMD4M82,"[Category] {Baby Products}, [Age Group] {Toddler}, [Purpose] {Nutrition}, [Material] {Milk-Based Powder}, [Usage Context] {Feeding}"
B09895QVPR,"[Category] {Baby Food}, [Age Group] {Infant}, [Purpose] {Nutrition}, [Material] {Glass}, [Usage Context] {Home}."
B08XS1H6NN,"[Category] {Strollers}, [Age Group] {Infant}, [Purpose] {Travel}, [Material] {Polyester}, [Usage Context] {Outdoor}."
B0091537C8,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Blanket}, [Material] {Soft Fabric}, [Usage Context] {Home}"
B006ZISQGG,"[Category] {Baby Gear}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Plastic}, [Usage Context] {Home}"
B001CWHRBA,"[Category] {Clothing}, [Age Group] {Infant}, [Purpose] {Comfort}, [Material] {Cotton}, [Usage Context] {Outdoor}."
B01G8BC2L4,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Comfort}, [Material] {Soft Fabric}, [Usage Context] {Home}"
B009P7631Y,"[Category] {Baby Gear}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Plastic}, [Usage Context] {Home}"
B007Q4HGEG,"[Category] {Baby Furniture}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Cotton}, [Usage Context] {Home}"
B00855XBYE,"[Category] {Strollers}, [Age Group] {Infant}, [Purpose] {Comfort}, [Material] {Cotton}, [Usage Context] {Outdoor}."
B000E0KN5I,"[Category] {Baby Monitors}, [Age Group] {Infant}, [Purpose] {Communication}, [Material] {Plastic}, [Usage Context] {Home}."
B01KYK86IS,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Safety}, [Material] {Plastic}, [Usage Context] {Car}"
B0BT8HDN71,"[Category] {Toys}, [Age Group] {Infant}, [Purpose] {Learning}, [Material] {Plastic}, [Usage Context] {Playtime}"
B005NXVXRS,"[Category] {Baby Carriers}, [Age Group] {Infant}, [Purpose] {Transportation}, [Material] {Cotton}, [Usage Context] {Outdoor}."
B0B7963TL7,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Support}, [Material] {Cotton}, [Usage Context] {Nursing}"
B00JK2P6OO,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Bamboo Fiber}, [Usage Context] {Home}"
B00K7JLV1Q,"[Category] {Safety}, [Age Group] {Infant}, [Purpose] {Preventing Accidents}, [Material] {Plastic}, [Usage Context] {Home}"
B0057ECYTO,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Sterilization}, [Material] {Plastic}, [Usage Context] {Home}."
B004KQFBAE,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Paper}, [Usage Context] {Home}"
B00HCSYQVM,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Support}, [Material] {Cotton}, [Usage Context] {Feeding}"
B013GUZG4K,"[Category] {Baby Accessories}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Cotton}, [Usage Context] {Home}."
B013P1MM2Y,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Car Seat Cover}, [Material] {Cotton}, [Usage Context] {Travel}."
B01MQE1MSB,"[Category] {Home Safety}, [Age Group] {Infant}, [Purpose] {Safety}, [Material] {Metal}, [Usage Context] {Home}."
B07S8F15LX,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Plastic}, [Usage Context] {Bath Time}"
B0793JSQLM,"[Category] {Baby Gear}, [Age Group] {Infant}, [Purpose] {Traveling}, [Material] {Cotton}, [Usage Context] {Outdoor}."
B00NHJES40,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Safety}, [Material] {Plastic}, [Usage Context] {Home}"
B0B4PJ5JGM,"[Category] {Baby Accessories}, [Age Group] {Infant}, [Purpose] {Teething}, [Material] {Cotton}, [Usage Context] {Outdoors}."
B01MYRR018,"[Category] {Baby Safety}, [Age Group] {Infant}, [Purpose] {Door Stopper}, [Material] {Foam}, [Usage Context] {Home}."
B086VVGXS3,"[Category] {Baby Bedding}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Cotton}, [Usage Context] {Home}"
B000SN69S6,"[Category] {Strollers}, [Age Group] {Infant}, [Purpose] {Organization}, [Material] {Polyester}, [Usage Context] {Travel}."
B019JZO7NM,"[Category] {Baby Carriers}, [Age Group] {Infant}, [Purpose] {Comfort}, [Material] {Cotton}, [Usage Context] {Outdoor}."
B01GBLELCO,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Foam}, [Usage Context] {Travel}"
B08JSBK1L8,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Cotton}, [Usage Context] {Home}"
B019KI7HGC,"[Category] {Furniture}, [Age Group] {Infant}, [Purpose] {Safety}, [Material] {Metal}, [Usage Context] {Home}."
B09VF6QBWB,"[Category] {Strollers}, [Age Group] {Infant}, [Purpose] {Travel}, [Material] {Plastic}, [Usage Context] {Outdoor}."
B08F9V4XFK,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Plastic}, [Usage Context] {Travel}."
B00R63HPNE,"[Category] {Baby Products}, [Age Group] {Toddler}, [Purpose] {Drinking}, [Material] {Plastic}, [Usage Context] {Home}"
B01B97PB88,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Silicone}, [Usage Context] {Home}"
B00HVB36H0,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Diaper Bag}, [Material] {Polyester}, [Usage Context] {Travel}."
B00JIWVBCW,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Soothing}, [Material] {Organic}, [Usage Context] {Nursing}"
B07PL2NY1T,"[Category] {Strollers}, [Age Group] {Infant}, [Purpose] {Travel}, [Material] {Polyester}, [Usage Context] {Outdoor}."
B0C3DDKB58,"[Category] {Play Mat}, [Age Group] {Toddler}, [Purpose] {Educational}, [Material] {Non-Slip Rubber Backing}, [Usage Context] {Playroom}"
B00LSCEC30,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Sunflower Seed Oil}, [Usage Context] {Home}"
B06XBY86TH,"[Category] {Car Safety}, [Age Group] {Child}, [Purpose] {Travel}, [Material] {Fabric}, [Usage Context] {Vehicle}."
B07VC4DQHV,"[Category] {Bedding}, [Age Group] {Toddler}, [Purpose] {Sleeping}, [Material] {Cotton}, [Usage Context] {Home}"
B010OMND98,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Swaddling}, [Material] {Cotton}, [Usage Context] {Home}"
B01K85AU9C,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Cotton}, [Usage Context] {Bedroom}"
B08LKLQ19X,"[Category] {Strollers}, [Age Group] {Infant}, [Purpose] {Storage}, [Material] {Mesh}, [Usage Context] {Outdoor}."
B00A2W7NO2,"[Category] {Strollers}, [Age Group] {Infant}, [Purpose] {Comfort}, [Material] {Quilted Fabric}, [Usage Context] {Outdoor}."
B0792NZJJP,"[Category] {Diapers}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Paper}, [Usage Context] {Home}"
B07S3D1S46,"[Category] {Baby Food}, [Age Group] {Infant}, [Purpose] {Nutrition}, [Material] {Organic}, [Usage Context] {Home}."
B00OULNOE4,"[Category] {Strollers}, [Age Group] {Infant}, [Purpose] {Travel}, [Material] {Plastic}, [Usage Context] {Outdoor}."
B0795FKFT7,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Safety}, [Material] {Plastic}, [Usage Context] {Car}"
B09GMZKRG8,"[Category] {Strollers}, [Age Group] {Infant}, [Purpose] {Travel}, [Material] {Polyester}, [Usage Context] {Outdoor}."
B004HXB3G6,"[Category] {Fashion Accessories}, [Age Group] {Adult}, [Purpose] {Belts}, [Material] {Metal}, [Usage Context] {Clothing}"
B00N59Z7D8,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Storage}, [Material] {Plastic}, [Usage Context] {Home}"
B08C2QPG81,"[Category] {Home Decor}, [Age Group] {Toddler}, [Purpose] {Storage}, [Material] {Fabric}, [Usage Context] {Bedroom}."
B01EA7U9KO,"[Category] {Accessories}, [Age Group] {Adult}, [Purpose] {Fashion}, [Material] {Metal}, [Usage Context] {Hair Styling}."
B004S28MGU,"[Category] {Kitchenware}, [Age Group] {All Ages}, [Purpose] {Cooking}, [Material] {Plastic}, [Usage Context] {Home}"
B00Y40I1MQ,"[Category] {Baby Feeding}, [Age Group] {Infant}, [Purpose] {Eating}, [Material] {Plastic}, [Usage Context] {Home}."
B0754NLR37,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Car Seat Cover}, [Material] {Cotton}, [Usage Context] {Travel}."
B00J2T4L00,"[Category] {Apparel}, [Age Group] {Adult}, [Purpose] {Fashion}, [Material] {Knitwear}, [Usage Context] {Casual Wear}"
B0BV9Y64M8,"[Category] {Healthcare}, [Age Group] {Child}, [Purpose] {Medication Administration}, [Material] {Plastic}, [Usage Context] {Home}"
B01GU7G4LK,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Cotton}, [Usage Context] {Bath Time}"
B07238RZMG,"[Category] {Home Decor}, [Age Group] {All Ages}, [Purpose] {Decoration}, [Material] {Paper}, [Usage Context] {Wall Art}."
B07D8FGYV4,"[Category] {Baby Gear}, [Age Group] {Infant}, [Purpose] {Comfort}, [Material] {Plastic}, [Usage Context] {Travel}."
B005V9CUC6,"[Category] {Baby Gear}, [Age Group] {Infant}, [Purpose] {Comfort}, [Material] {Plastic}, [Usage Context] {Home}"
B06XRHN3HV,"[Category] {Safety}, [Age Group] {Infant}, [Purpose] {Protection}, [Material] {Plastic}, [Usage Context] {Home}"
B013G4A6OQ,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Support}, [Material] {Cotton}, [Usage Context] {Home}"
B07P4Z29ZW,"[Category] {Baby Monitors}, [Age Group] {Infant}, [Purpose] {Security}, [Material] {Plastic}, [Usage Context] {Home}."
B09B2NDG2R,"[Category] {Baby Food}, [Age Group] {Infant}, [Purpose] {Nutrition}, [Material] {Plastic}, [Usage Context] {Home}."
B009XPJ306,"[Category] {Furniture}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Wood}, [Usage Context] {Home}"
B0872QN8NH,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Plastic}, [Usage Context] {Home}"
B07SJJVZ4N,"[Category] {Kitchenware}, [Age Group] {Adult}, [Purpose] {Dining}, [Material] {Metal}, [Usage Context] {Outdoor}"
B014GQNOJC,"[Category] {Furniture}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Wood}, [Usage Context] {Home}"
B07CJLP24J,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Comfort}, [Material] {Plastic}, [Usage Context] {Home}"
B006T7L00W,"[Category] {Clothing}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Cotton}, [Usage Context] {Home}"
B09TZXBPY2,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Hydration}, [Material] {Plastic}, [Usage Context] {Outdoor}."
B018SVB2LS,"[Category] {Toiletries}, [Age Group] {Toddler}, [Purpose] {Training}, [Material] {Plastic}, [Usage Context] {Home}"
B006OOKCBS,"[Category] {Baby Monitors}, [Age Group] {Infant}, [Purpose] {Monitoring}, [Material] {Plastic}, [Usage Context] {Home}."
B000067Q6J,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Plastic}, [Usage Context] {Kitchen}."
B076C4SQ5P,"[Category] {Christmas Decorations}, [Age Group] {Infant}, [Purpose] {Personalization}, [Material] {Plastic}, [Usage Context] {Holiday}."
B004NZ7MPY,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Storage}, [Material] {Plastic}, [Usage Context] {Home}"
B01163IAQ0,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Comfort}, [Material] {Cotton}, [Usage Context] {Home}"
B00BXP9IJ0,"[Category] {Clothing}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Cotton}, [Usage Context] {Diapering}."
B018J1SO7W,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Storage}, [Material] {Plastic}, [Usage Context] {Home}"
B07Z32QGMK,"[Category] {Baby Accessories}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Cotton}, [Usage Context] {Home}"
B00394DQI2,"[Category] {Diapers}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Paper}, [Usage Context] {Home}."
B07GCSXHMH,"[Category] {Baby Care}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Plastic}, [Usage Context] {Home}."
B0161RLZRM,"[Category] {Storage}, [Age Group] {Infant}, [Purpose] {Organization}, [Material] {Fabric}, [Usage Context] {Home}"
B00SOXK898,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Comfort}, [Material] {Cotton}, [Usage Context] {Sleeping}"
B00F3WWQVG,"[Category] {Decorations}, [Age Group] {Toddler}, [Purpose] {Wall Art}, [Material] {Vinyl}, [Usage Context] {Home}."
B075NZGNMP,"[Category] {Furniture}, [Age Group] {Toddler}, [Purpose] {Play}, [Material] {Plastic}, [Usage Context] {Home}"
B015Z3S77Y,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Storage}, [Material] {Polyester}, [Usage Context] {Travel}."
B00MHT97FQ,"[Category] {Strollers}, [Age Group] {Infant}, [Purpose] {Shade and Protection}, [Material] {Polyester}, [Usage Context] {Outdoor}."
B0798C41V5,"[Category] {Baby Essentials}, [Age Group] {Infant}, [Purpose] {Hygiene}, [Material] {Cotton}, [Usage Context] {Home}"
B079RJP4CM,"[Category] {Furniture}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Wood}, [Usage Context] {Home}."
B08SXXX552,"[Category] {Bedding}, [Age Group] {Infant}, [Purpose] {Sleeping}, [Material] {Cotton}, [Usage Context] {Home}"
B07W9F5DQ3,"[Category] {Baby Accessories}, [Age Group] {Infant}, [Purpose] {Feeding}, [Material] {Cotton}, [Usage Context] {Home}"
B001KAN3DA,"[Category] {Baby Products}, [Age Group] {Newborn}, [Purpose] {Decoration}, [Material] {Wood}, [Usage Context] {Christmas Ornament}"
B00B5M07O6,"[Category] {Baby Products}, [Age Group] {Infant}, [Purpose] {Drinking}, [Material] {Plastic}, [Usage Context] {Home}"
B0776ZNB3K,"[Category] {Strollers}, [Age Group] {Infant}, [Purpose] {Comfort}, [Material] {Leatherette}, [Usage Context] {Outdoor}."
