asin,result
91711,[Dish Type] {Dessert} [Cuisine] {American} [Primary Ingredient] {Coconut} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
214921,[Dish Type] {Soba Noodle Salad} [Cuisine] {Japanese} [Primary Ingredient] {Soba Noodles} [Flavor Profile] {Sweet-Savory} [Meal Type] {Lunch}
asin,result
13009,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Tomato Sauce} [Flavor Profile] {Savory} [Meal Type] {Dinner}
asin,result
84718,[Dish Type] {Steak} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Rich} [Meal Type] {Dinner}
asin,result
17118,[Dish Type] {Meat Sauce Dish} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Rich} [Meal Type] {Dinner}
asin,result
7173,[Dish Type] {Sandwich} [Cuisine] {American} [Primary Ingredient] {Meat} [Flavor Profile] {Savory} [Meal Type] {Lunch}
asin,result
14644,[Dish Type] {Meatloaf} [Cuisine] {American} [Primary Ingredient] {Ground Meat} [Flavor Profile] {Savory} [Meal Type] {Dinner}
asin,result
13985,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Spaghetti} [Flavor Profile] {Simple} [Meal Type] {Dinner}
asin,result
50523,[Dish Type] {Quiche} [Cuisine] {French} [Primary Ingredient] {Egg} [Flavor Profile] {Rich} [Meal Type] {Breakfast}
asin,result
16152,[Dish Type] {Meat Rollatini} [Cuisine] {Italian} [Primary Ingredient] {Ground Meat} [Flavor Profile] {Spicy-Savory} [Meal Type] {Dinner}
asin,result
17373,[Dish Type] {Stew} [Cuisine] {American} [Primary Ingredient] {Cabbage} [Flavor Profile] {Savory} [Meal Type] {Main Course}
asin,result
8983,[Dish Type] {Fried} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Crunchy} [Meal Type] {Appetizer}
asin,result
16015,[Dish Type] {Side Dish} [Cuisine] {American} [Primary Ingredient] {Brussels Sprouts} [Flavor Profile] {Nutty-Savory} [Meal Type] {Main Course}
asin,result
18413,[Dish Type] {Mashed Potatoes} [Cuisine] {American} [Primary Ingredient] {Potatoes} [Flavor Profile] {Creamy} [Meal Type] {Side Dish}
asin,result
13388,[Dish Type] {Soup} [Cuisine] {American} [Primary Ingredient] {Corn} [Flavor Profile] {Creamy} [Meal Type] {Lunch}
asin,result
17994,[Dish Type] {Appetizer} [Cuisine] {American} [Primary Ingredient] {Hot Dog} [Flavor Profile] {Savory-Spicy} [Meal Type] {Snack}
asin,result
231030,"[Dish Type] {Roast Beef} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Rich, Savory} [Meal Type] {Dinner}"
asin,result
134483,[Dish Type] {Hot Dog} [Cuisine] {American} [Primary Ingredient] {Hot Dog Sausage} [Flavor Profile] {Spicy-Savory} [Meal Type] {Snack}
asin,result
109810,[Dish Type] {Stir-Fry} [Cuisine] {Asian} [Primary Ingredient] {Spinach} [Flavor Profile] {Savory} [Meal Type] {Side Dish}
asin,result
22422,[Dish Type] {Meat} [Cuisine] {French} [Primary Ingredient] {Pork} [Flavor Profile] {Spicy} [Meal Type] {Dinner}
asin,result
74086,[Dish Type] {Pasta Salad} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Smoky} [Meal Type] {Lunch}
asin,result
25527,[Dish Type] {Meatballs} [Cuisine] {American} [Primary Ingredient] {Ground Meat} [Flavor Profile] {Sweet and Tangy} [Meal Type] {Main Course}
asin,result
187285,[Dish Type] {Stew} [Cuisine] {American} [Primary Ingredient] {Potato} [Flavor Profile] {Creamy} [Meal Type] {Lunch}
asin,result
14009,[Dish Type] {Granola} [Cuisine] {American} [Primary Ingredient] {Oats} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}
asin,result
19884,[Dish Type] {Muffin} [Cuisine] {American} [Primary Ingredient] {Chocolate} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
16932,[Dish Type] {Cake} [Cuisine] {American} [Primary Ingredient] {Lemon} [Flavor Profile] {Tangy} [Meal Type] {Dessert}
asin,result
9005,[Dish Type] {Appetizer} [Cuisine] {American} [Primary Ingredient] {Potato} [Flavor Profile] {Spicy} [Meal Type] {Snack}
asin,result
27209,[Dish Type] {Pie} [Cuisine] {American} [Primary Ingredient] {Chocolate} [Flavor Profile] {Rich} [Meal Type] {Dessert}
asin,result
11954,[Dish Type] {Lasagna} [Cuisine] {Italian} [Primary Ingredient] {Meat} [Flavor Profile] {Rich} [Meal Type] {Dinner}
asin,result
34972,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Tomato Sauce} [Flavor Profile] {Creamy} [Meal Type] {Dinner}
asin,result
81396,[Dish Type] {Dip} [Cuisine] {American} [Primary Ingredient] {Cream Cheese} [Flavor Profile] {Creamy} [Meal Type] {Appetizer}
asin,result
17612,[Dish Type] {Dessert} [Cuisine] {American} [Primary Ingredient] {Cookies} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
75384,[Dish Type] {Salad} [Cuisine] {American} [Primary Ingredient] {Tuna} [Flavor Profile] {Creamy} [Meal Type] {Lunch}
asin,result
12621,[Dish Type] {Casserole} [Cuisine] {American} [Primary Ingredient] {Corn} [Flavor Profile] {Savory} [Meal Type] {Main Course}
asin,result
139551,[Dish Type] {Sandwich} [Cuisine] {American} [Primary Ingredient] {Egg} [Flavor Profile] {Savory} [Meal Type] {Breakfast}
asin,result
9551,[Dish Type] {Chocolate Fudge} [Cuisine] {American} [Primary Ingredient] {Chocolate} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
47835,[Dish Type] {Pasta} [Cuisine] {Mediterranean} [Primary Ingredient] {Broccoli} [Flavor Profile] {Fresh} [Meal Type] {Lunch}
asin,result
22271,[Dish Type] {Stew} [Cuisine] {Indian} [Primary Ingredient] {Tofu} [Flavor Profile] {Spicy} [Meal Type] {Dinner}
asin,result
56311,[Dish Type] {Gnocchi} [Cuisine] {Italian} [Primary Ingredient] {Potato} [Flavor Profile] {Savory} [Meal Type] {Dinner}
asin,result
145666,[Dish Type] {Orzo Pasta} [Cuisine] {Mediterranean} [Primary Ingredient] {Orzo} [Flavor Profile] {Fresh & Herby} [Meal Type] {Main Course}
asin,result
11310,[Dish Type] {Cookie} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
16244,[Dish Type] {Bread} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Buttery} [Meal Type] {Breakfast}
asin,result
34815,[Dish Type] {Oatmeal} [Cuisine] {American} [Primary Ingredient] {Oats} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}
asin,result
13310,[Dish Type] {Soup} [Cuisine] {American} [Primary Ingredient] {Beans} [Flavor Profile] {Earthy} [Meal Type] {Lunch}
asin,result
84857,[Dish Type] {Dessert} [Cuisine] {Japanese} [Primary Ingredient] {Coconut} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
11353,[Dish Type] {Cookie} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
20229,[Dish Type] {Casserole} [Cuisine] {Mexican} [Primary Ingredient] {Beans} [Flavor Profile] {Spicy} [Meal Type] {Dinner}
asin,result
7631,[Dish Type] {Cheesecake} [Cuisine] {American} [Primary Ingredient] {Cheese} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
asin,result
218207,[Dish Type] {Grilled Vegetable} [Cuisine] {American} [Primary Ingredient] {Sweet Potato} [Flavor Profile] {Smoky} [Meal Type] {Side Dish}
asin,result
26640,[Dish Type] {Meatballs} [Cuisine] {American} [Primary Ingredient] {Ground Meat} [Flavor Profile] {Savory} [Meal Type] {Dinner}
asin,result
14700,[Dish Type] {Stew} [Cuisine] {German} [Primary Ingredient] {Potatoes} [Flavor Profile] {Savory} [Meal Type] {Dinner}
asin,result
228525,[Dish Type] {Bread} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}
asin,result
141135,[Dish Type] {Dip} [Cuisine] {Mediterranean} [Primary Ingredient] {Tomato} [Flavor Profile] {Spicy} [Meal Type] {Snack}
asin,result
14031,[Dish Type] {Bake} [Cuisine] {Italian} [Primary Ingredient] {Tomato} [Flavor Profile] {Savory} [Meal Type] {Dinner}
asin,result
84580,[Dish Type] {Stew} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Savory-Sweet} [Meal Type] {Dinner}
asin,result
14497,[Dish Type] {Burger} [Cuisine] {American} [Primary Ingredient] {Beef Patty} [Flavor Profile] {Cheesy} [Meal Type] {Lunch}
asin,result
38771,[Dish Type] {Stewed Fish} [Cuisine] {Japanese} [Primary Ingredient] {Tofu} [Flavor Profile] {Sweet-Savory} [Meal Type] {Main Course}
asin,result
17156,[Dish Type] {Cornbread} [Cuisine] {American} [Primary Ingredient] {Corn} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}
asin,result
23723,[Dish Type] {Meatloaf} [Cuisine] {American} [Primary Ingredient] {Ground Meat} [Flavor Profile] {Savory} [Meal Type] {Main Course}
asin,result
22691,[Dish Type] {Pie} [Cuisine] {American} [Primary Ingredient] {Cheese} [Flavor Profile] {Sweet-Savory} [Meal Type] {Dessert}
asin,result
6946,[Dish Type] {Scone} [Cuisine] {American} [Primary Ingredient] {Blueberry} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}
asin,result
84515,[Dish Type] {Biscuit} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Buttery} [Meal Type] {Breakfast}
asin,result
17584,[Dish Type] {Pie} [Cuisine] {American} [Primary Ingredient] {Cherry} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
asin,result
13790,[Dish Type] {Bread} [Cuisine] {American} [Primary Ingredient] {Cranberries} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}
asin,result
228872,[Dish Type] {Stir-Fry} [Cuisine] {Chinese} [Primary Ingredient] {Chicken} [Flavor Profile] {Sweet and Savory} [Meal Type] {Main Course}
asin,result
128664,[Dish Type] {Deviled Eggs} [Cuisine] {American} [Primary Ingredient] {Egg} [Flavor Profile] {Spicy} [Meal Type] {Appetizer}
asin,result
12845,[Dish Type] {Stew} [Cuisine] {American} [Primary Ingredient] {Lobster} [Flavor Profile] {Creamy} [Meal Type] {Dinner}
asin,result
107086,"[Dish Type] {Roast Beef} [Cuisine] {Western} [Primary Ingredient] {Beef} [Flavor Profile] {Rich, Savory, Herbaceous} [Meal Type] {Dinner}"
asin,result
44187,[Dish Type] {Beer} [Cuisine] {Irish} [Primary Ingredient] {Irish Stout} [Flavor Profile] {Rich} [Meal Type] {Appetizer}
asin,result
77232,[Dish Type] {Soup} [Cuisine] {American} [Primary Ingredient] {Potato} [Flavor Profile] {Hearty} [Meal Type] {Lunch}
asin,result
58480,[Dish Type] {Pizza} [Cuisine] {American} [Primary Ingredient] {Sausage} [Flavor Profile] {Spicy} [Meal Type] {Dinner}
asin,result
8949,[Dish Type] {Pasta} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Creamy} [Meal Type] {Dinner}
asin,result
11854,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Zucchini} [Flavor Profile] {Fresh} [Meal Type] {Lunch}
asin,result
15765,[Dish Type] {Cake} [Cuisine] {American} [Primary Ingredient] {Apple} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
asin,result
84980,[Dish Type] {Dip} [Cuisine] {American} [Primary Ingredient] {Cheese} [Flavor Profile] {Creamy} [Meal Type] {Snack}
asin,result
19474,[Dish Type] {Crispy Patties} [Cuisine] {American} [Primary Ingredient] {Potatoes} [Flavor Profile] {Herbaceous} [Meal Type] {Dinner}
asin,result
13638,[Dish Type] {Casserole} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Creamy} [Meal Type] {Main Course}
asin,result
37095,[Dish Type] {Parfait} [Cuisine] {American} [Primary Ingredient] {Yogurt} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}
asin,result
8935,[Dish Type] {Chicken Breast} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Sweet and Savory} [Meal Type] {Main Course}
asin,result
6906,[Dish Type] {Bread} [Cuisine] {American} [Primary Ingredient] {Oats} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}
asin,result
14059,[Dish Type] {Vegetable Dish} [Cuisine] {Asian} [Primary Ingredient] {Broccoli} [Flavor Profile] {Savory} [Meal Type] {Side Dish}
asin,result
76955,[Dish Type] {Vegetable Dish} [Cuisine] {Western} [Primary Ingredient] {Asparagus} [Flavor Profile] {Buttery} [Meal Type] {Appetizer}
asin,result
223044,[Dish Type] {Stew} [Cuisine] {Italian} [Primary Ingredient] {Tomato} [Flavor Profile] {Rich} [Meal Type] {Dinner}
asin,result
21132,[Dish Type] {Salad} [Cuisine] {Mediterranean} [Primary Ingredient] {Orzo} [Flavor Profile] {Fresh} [Meal Type] {Lunch}
asin,result
213647,[Dish Type] {Fish Fillet} [Cuisine] {American} [Primary Ingredient] {Asparagus} [Flavor Profile] {Herbaceous} [Meal Type] {Dinner}
asin,result
8269,[Dish Type] {Dessert} [Cuisine] {American} [Primary Ingredient] {Pumpkin} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}
asin,result
84745,[Dish Type] {Shepherd’s Pie} [Cuisine] {British} [Primary Ingredient] {Potatoes} [Flavor Profile] {Savory} [Meal Type] {Dinner}
asin,result
164787,[Dish Type] {Breakfast} [Cuisine] {American} [Primary Ingredient] {Eggs} [Flavor Profile] {Creamy} [Meal Type] {Morning}
asin,result
69984,[Dish Type] {Cookie} [Cuisine] {American} [Primary Ingredient] {Cherry} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
25194,[Dish Type] {Roll} [Cuisine] {French} [Primary Ingredient] {Beef} [Flavor Profile] {Rich} [Meal Type] {Dinner}
asin,result
21266,[Dish Type] {Cake} [Cuisine] {American} [Primary Ingredient] {Chocolate} [Flavor Profile] {Rich} [Meal Type] {Dessert}
asin,result
37333,[Dish Type] {Skewers} [Cuisine] {Mediterranean} [Primary Ingredient] {Chicken} [Flavor Profile] {Smoky} [Meal Type] {Dinner}
asin,result
15367,[Dish Type] {Stew} [Cuisine] {British} [Primary Ingredient] {Beef} [Flavor Profile] {Rich} [Meal Type] {Lunch}
asin,result
190412,[Dish Type] {Soup} [Cuisine] {Thai} [Primary Ingredient] {Tomato} [Flavor Profile] {Spicy} [Meal Type] {Lunch}
asin,result
23451,[Dish Type] {Bread} [Cuisine] {Italian} [Primary Ingredient] {Flour} [Flavor Profile] {Savory} [Meal Type] {Snack}
asin,result
8900,[Dish Type] {Roast} [Cuisine] {Mediterranean} [Primary Ingredient] {Chicken} [Flavor Profile] {Herbaceous and Tangy} [Meal Type] {Main Course}
asin,result
23722,[Dish Type] {Meatloaf} [Cuisine] {American} [Primary Ingredient] {Ground Meat} [Flavor Profile] {Savory} [Meal Type] {Dinner}
asin,result
58427,[Dish Type] {Stew} [Cuisine] {Mexican} [Primary Ingredient] {Pork} [Flavor Profile] {Spicy} [Meal Type] {Main Course}
asin,result
16120,[Dish Type] {Fritter} [Cuisine] {American} [Primary Ingredient] {Zucchini} [Flavor Profile] {Earthy} [Meal Type] {Appetizer}
asin,result
24352,[Dish Type] {Muffin} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}
asin,result
9156,[Dish Type] {Sautéed Vegetable} [Cuisine] {American} [Primary Ingredient] {Onion} [Flavor Profile] {Sweet and Caramelized} [Meal Type] {Side Dish}
asin,result
31045,[Dish Type] {Stuffed Pepper} [Cuisine] {Mexican} [Primary Ingredient] {Pepper} [Flavor Profile] {Spicy} [Meal Type] {Main Course}
asin,result
15303,[Dish Type] {Cake} [Cuisine] {Dessert} [Primary Ingredient] {Coconut} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
asin,result
17935,[Dish Type] {Dessert} [Cuisine] {American} [Primary Ingredient] {Cream} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
79520,[Dish Type] {Soup} [Cuisine] {Italian} [Primary Ingredient] {Tomato} [Flavor Profile] {Savory} [Meal Type] {Dinner}
asin,result
17468,[Dish Type] {Cake} [Cuisine] {American} [Primary Ingredient] {Carrot} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
asin,result
206120,[Dish Type] {Noodle} [Cuisine] {Asian} [Primary Ingredient] {Noodles} [Flavor Profile] {Savory} [Meal Type] {Main Course}
asin,result
15710,[Dish Type] {Bar} [Cuisine] {American} [Primary Ingredient] {Chocolate} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
asin,result
19236,[Dish Type] {Cookie} [Cuisine] {American} [Primary Ingredient] {Oats} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
13751,[Dish Type] {Bake} [Cuisine] {American} [Primary Ingredient] {Green Beans} [Flavor Profile] {Cheesy} [Meal Type] {Main Course}
asin,result
221162,[Dish Type] {Steak} [Cuisine] {American} [Primary Ingredient] {Beef} [Flavor Profile] {Rich} [Meal Type] {Dinner}
asin,result
47688,[Dish Type] {Stewed Chicken} [Cuisine] {Italian} [Primary Ingredient] {Chicken} [Flavor Profile] {Savory} [Meal Type] {Dinner}
asin,result
10823,[Dish Type] {Cookie} [Cuisine] {American} [Primary Ingredient] {Flour} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
70984,[Dish Type] {Pasta} [Cuisine] {American} [Primary Ingredient] {Sausage} [Flavor Profile] {Creamy} [Meal Type] {Dinner}
asin,result
170008,[Dish Type] {Snack} [Cuisine] {Chinese} [Primary Ingredient] {Peanuts} [Flavor Profile] {Spicy} [Meal Type] {Appetizer}
asin,result
22140,[Dish Type] {Trifle} [Cuisine] {American} [Primary Ingredient] {Whipped Cream} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
asin,result
24868,[Dish Type] {Meat Dish} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Spicy} [Meal Type] {Main Course}
asin,result
41998,[Dish Type] {Flatbread} [Cuisine] {Mediterranean} [Primary Ingredient] {Butternut Squash} [Flavor Profile] {Earthy and Sweet} [Meal Type] {Supper}
asin,result
228875,[Dish Type] {Side Dish} [Cuisine] {American} [Primary Ingredient] {Brussels Sprouts} [Flavor Profile] {Savory-Crispy} [Meal Type] {Dinner}
asin,result
203178,[Dish Type] {Flatbread} [Cuisine] {Korean} [Primary Ingredient] {Green Onion} [Flavor Profile] {Savory} [Meal Type] {Appetizer}
asin,result
8525,[Dish Type] {Stew} [Cuisine] {Mediterranean} [Primary Ingredient] {Chicken} [Flavor Profile] {Sweet and Savory} [Meal Type] {Main Course}
asin,result
46570,[Dish Type] {Quiche} [Cuisine] {French} [Primary Ingredient] {Spinach} [Flavor Profile] {Earthy} [Meal Type] {Breakfast}
asin,result
9584,[Dish Type] {Cookie} [Cuisine] {American} [Primary Ingredient] {Brown Sugar} [Flavor Profile] {Spiced} [Meal Type] {Snack}
asin,result
34749,[Dish Type] {Salad} [Cuisine] {Mediterranean} [Primary Ingredient] {Beans} [Flavor Profile] {Fresh} [Meal Type] {Lunch}
asin,result
14090,[Dish Type] {Main Course} [Cuisine] {Mexican} [Primary Ingredient] {Rice} [Flavor Profile] {Spicy} [Meal Type] {Dinner}
asin,result
189460,[Dish Type] {Sausage Sandwich} [Cuisine] {American} [Primary Ingredient] {Sausage} [Flavor Profile] {Spicy} [Meal Type] {Lunch}
asin,result
33540,[Dish Type] {Stew} [Cuisine] {Indian} [Primary Ingredient] {Spinach} [Flavor Profile] {Earthy} [Meal Type] {Main Course}
asin,result
16861,[Dish Type] {Nachos} [Cuisine] {Mexican} [Primary Ingredient] {Chicken} [Flavor Profile] {Spicy} [Meal Type] {Appetizer}
asin,result
22998,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Tomato} [Flavor Profile] {Herbaceous} [Meal Type] {Dinner}
asin,result
14626,[Dish Type] {Stew} [Cuisine] {German} [Primary Ingredient] {Meat} [Flavor Profile] {Rich} [Meal Type] {Dinner}
asin,result
86649,[Dish Type] {Pizza} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Dinner}
asin,result
218671,[Dish Type] {Cookie} [Cuisine] {American} [Primary Ingredient] {Oat} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
214173,[Dish Type] {Casserole} [Cuisine] {Mexican} [Primary Ingredient] {Cheese} [Flavor Profile] {Spicy} [Meal Type] {Dinner}
asin,result
211179,[Dish Type] {Stew} [Cuisine] {French} [Primary Ingredient] {Pork} [Flavor Profile] {Rich} [Meal Type] {Dinner}
asin,result
22751,[Dish Type] {Stuffed Pasta} [Cuisine] {Italian} [Primary Ingredient] {Shells} [Flavor Profile] {Creamy} [Meal Type] {Dinner}
asin,result
22340,[Dish Type] {Comfort Food} [Cuisine] {Southern} [Primary Ingredient] {Beans} [Flavor Profile] {Savory-Sweet} [Meal Type] {Dinner}
asin,result
12036,[Dish Type] {Pasta} [Cuisine] {Italian} [Primary Ingredient] {Broccoli} [Flavor Profile] {Creamy} [Meal Type] {Dinner}
asin,result
14764,[Dish Type] {Stew} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Creamy} [Meal Type] {Main Course}
asin,result
32070,[Dish Type] {Lasagna} [Cuisine] {Italian} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Dinner}
asin,result
7869,[Dish Type] {Cake} [Cuisine] {American} [Primary Ingredient] {Corn} [Flavor Profile] {Sweet} [Meal Type] {Dessert}
asin,result
84712,[Dish Type] {Open-Face Sandwich} [Cuisine] {French} [Primary Ingredient] {Cheese} [Flavor Profile] {Savory} [Meal Type] {Snack}
asin,result
9340,[Dish Type] {Bake} [Cuisine] {French} [Primary Ingredient] {Mushrooms} [Flavor Profile] {Rich} [Meal Type] {Dinner}
asin,result
6825,[Dish Type] {Baked Good} [Cuisine] {American} [Primary Ingredient] {Bread} [Flavor Profile] {Sweet} [Meal Type] {Breakfast}
asin,result
74591,[Dish Type] {Salsa} [Cuisine] {Mexican} [Primary Ingredient] {Tomato} [Flavor Profile] {Spicy} [Meal Type] {Appetizer}
asin,result
14377,[Dish Type] {Salad} [Cuisine] {American} [Primary Ingredient] {Tomato} [Flavor Profile] {Fresh} [Meal Type] {Lunch}
asin,result
19752,[Dish Type] {Shrimp Dish} [Cuisine] {Thai} [Primary Ingredient] {Shrimp} [Flavor Profile] {Spicy-Sweet} [Meal Type] {Appetizer}
asin,result
16673,[Dish Type] {Soup} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Hearty} [Meal Type] {Lunch}
asin,result
155184,[Dish Type] {Soup} [Cuisine] {Thai} [Primary Ingredient] {Shrimp} [Flavor Profile] {Spicy} [Meal Type] {Lunch}
asin,result
65354,[Dish Type] {Cookie} [Cuisine] {American} [Primary Ingredient] {Peanut Butter} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
31638,[Dish Type] {Breakfast Platter} [Cuisine] {American} [Primary Ingredient] {Potatoes} [Flavor Profile] {Spicy-Savory} [Meal Type] {Breakfast}
asin,result
22618,[Dish Type] {Chicken Breast} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Savory with Sweet Glaze} [Meal Type] {Dinner}
asin,result
85337,[Dish Type] {Stuffed Potato} [Cuisine] {American} [Primary Ingredient] {Potato} [Flavor Profile] {Cheesy} [Meal Type] {Main Course}
asin,result
166426,[Dish Type] {Dessert} [Cuisine] {American} [Primary Ingredient] {Strawberry} [Flavor Profile] {Sweet} [Meal Type] {Afternoon Tea}
asin,result
7349,[Dish Type] {Cake} [Cuisine] {American} [Primary Ingredient] {Chocolate} [Flavor Profile] {Rich} [Meal Type] {Dessert}
asin,result
25140,[Dish Type] {Stewed Meat} [Cuisine] {Asian} [Primary Ingredient] {Pork} [Flavor Profile] {Savory-Sweet} [Meal Type] {Dinner}
asin,result
31555,[Dish Type] {Casserole} [Cuisine] {American} [Primary Ingredient] {Cornbread} [Flavor Profile] {Herbaceous} [Meal Type] {Main Course}
asin,result
12812,[Dish Type] {Appetizer} [Cuisine] {American} [Primary Ingredient] {Shrimp} [Flavor Profile] {Spicy} [Meal Type] {Dinner}
asin,result
218068,[Dish Type] {Grilled Protein} [Cuisine] {American} [Primary Ingredient] {Salmon} [Flavor Profile] {Smoky} [Meal Type] {Dinner}
asin,result
9854,[Dish Type] {Cookie} [Cuisine] {American} [Primary Ingredient] {Marshmallows} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
17475,[Dish Type] {Salad} [Cuisine] {Thai} [Primary Ingredient] {Cilantro} [Flavor Profile] {Fresh} [Meal Type] {Appetizer}
asin,result
88520,[Dish Type] {Vegetable Side} [Cuisine] {Western} [Primary Ingredient] {Broccoli} [Flavor Profile] {Citrusy} [Meal Type] {Appetizer}
asin,result
173302,[Dish Type] {Bite-Sized Dessert} [Cuisine] {American} [Primary Ingredient] {Rice Krispies} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
95697,[Dish Type] {Cookie} [Cuisine] {Bakery} [Primary Ingredient] {Sugar} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
10488,[Dish Type] {Cookie} [Cuisine] {American} [Primary Ingredient] {Oats} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
47407,[Dish Type] {Burger} [Cuisine] {Middle Eastern} [Primary Ingredient] {Falafel} [Flavor Profile] {Spicy-Savory} [Meal Type] {Lunch}
asin,result
8970,"[Dish Type] {Fried Chicken} [Cuisine] {American} [Primary Ingredient] {Chicken} [Flavor Profile] {Crispy, Savory} [Meal Type] {Main Course}"
asin,result
18061,[Dish Type] {Cake} [Cuisine] {American} [Primary Ingredient] {Chocolate} [Flavor Profile] {Rich} [Meal Type] {Dessert}
asin,result
133042,[Dish Type] {Pork Tenderloin} [Cuisine] {American} [Primary Ingredient] {Pork} [Flavor Profile] {Sweet & Savory} [Meal Type] {Dinner}
asin,result
15536,[Dish Type] {Sandwich} [Cuisine] {American} [Primary Ingredient] {Meat} [Flavor Profile] {Smoky} [Meal Type] {Lunch}
asin,result
218217,[Dish Type] {Cupcake} [Cuisine] {American} [Primary Ingredient] {Buttercream} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
18792,[Dish Type] {Stew} [Cuisine] {Chinese} [Primary Ingredient] {Eggplant} [Flavor Profile] {Savory-Sweet} [Meal Type] {Main Course}
asin,result
9806,[Dish Type] {Cookie} [Cuisine] {American} [Primary Ingredient] {Peanut Butter} [Flavor Profile] {Sweet} [Meal Type] {Snack}
asin,result
145843,[Dish Type] {Salad} [Cuisine] {Western} [Primary Ingredient] {Salmon} [Flavor Profile] {Savory} [Meal Type] {Dinner}
asin,result
37965,[Dish Type] {Stir-fry} [Cuisine] {Chinese} [Primary Ingredient] {Beef} [Flavor Profile] {Spicy} [Meal Type] {Main Course}
asin,result
25760,[Dish Type] {Noodle Soup} [Cuisine] {Asian} [Primary Ingredient] {Shrimp} [Flavor Profile] {Light & Fresh} [Meal Type] {Lunch}
asin,result
24814,[Dish Type] {Pasta Salad} [Cuisine] {American} [Primary Ingredient] {Pasta} [Flavor Profile] {Creamy} [Meal Type] {Lunch}
asin,result
6816,[Dish Type] {Bread} [Cuisine] {Bread} [Primary Ingredient] {Flour} [Flavor Profile] {Mild} [Meal Type] {Breakfast}
asin,result
